video_id,channelTitle,title,description,tags,publishedAt,thumbnail,channelId,viewCount,likeCount,commentCount,favoriteCount,duration,definition,caption
E1l8VANACvE,Bosch Automotive NA,Oil Filter,"Bosch offers installers a line of Workshop spin-on and cartridge oil filters designed specifically for the traditional market. Workshop Oil Filters have OE fit to assure quality performance for the installer, and to better serve customer needs.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Oil Filter', 'Auto Racing (Sport)', 'Do It Yourself (Hobby)', 'Petroleum (Chemical Compound)', 'New', 'oil', 'change', 'filter', 'filters', 'particulates', 'anti-drainback valve', 'synthetic', 'synthetic oil', 'change interval', 'filter media', 'quality', 'efficiency', 'capacity', 'contaminants', 'engine', 'Start')",2015-08-18,https://i.ytimg.com/vi/E1l8VANACvE/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,11749,36,5,0,PT5M3S,hd,false
GLSIozthOuc,Bosch Automotive NA,Bosch GDI Components,This video discusses the critical components required to operate a Gasoline Direct Injection (GDI) engine.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'GDI Components', 'GDI Part', 'Do It Yourself (Hobby)', 'Gasoline Direction Injection Installation', 'Gasoline Direct Injectors', 'GDI Installation', 'Fuel Injection', 'Direct Fuel Injection', 'Gasoline Direct Injection', 'Gasoline Direct Injection Components', 'Port Fuel Injection', 'Gasoline (Fuel)')",2015-08-18,https://i.ytimg.com/vi/GLSIozthOuc/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,6935,53,1,0,PT3M26S,hd,false
H8IuPOdNy4I,Bosch Automotive NA,Bosch Drum Brake Installation,Bosch automotive technician demonstrates how to do the proper rear drum brake job to ensure optimal braking performance.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'drum', 'Drum Brake', 'Brake (Invention)', 'Do It Yourself (Hobby)', 'New', 'drum brake', 'brake job', 'rotors', 'brakes')",2015-08-18,https://i.ytimg.com/vi/H8IuPOdNy4I/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,2574,20,5,0,PT4M39S,hd,false
Q45ERQ274zw,Bosch Automotive NA,ICON Features & Benefits,Bosch ICON™ wiper blades feature patented beam design with an exclusive rubber technology for ultimate all-season performance that lasts up to 40% longer than other premium wiper blades.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Do It Yourself (Hobby)', 'New', 'ICON', 'rubber technology', 'clearmax 365', 'clear max', 'beam blade')",2015-08-18,https://i.ytimg.com/vi/Q45ERQ274zw/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,13533,9,2,0,PT1M13S,hd,false
S_8nD4OuwX4,Bosch Automotive NA,Bosch GDI Laser Technology,Learn how Bosch utilizes Ultra Short Pulsed Laser Technology to create precision orifice holes in the high pressure injectors to precisely inject fuel into the combustion chamber.,"('Bosch', 'Bosch Auto Parts', 'auto parts', 'car', 'DIY', 'Gasoline Direct Injection', 'Do It Yourself (Hobby)', 'Gasoline (Fuel)', 'GDI Components', 'GDI Component Technology', 'GDI Parts', 'GDI Parts Technology', 'Gasoline Direct Injection Parts Technology', 'Bosch GDI Laser Technology', 'GDI Laser Technology', 'Gasoline Direct Injection Technology', 'Installing a Fuel Injector', 'GDI Installation', 'Fuel Injector Installation', 'Direct Fuel Injection', 'Laser (Invention)', 'laser drill', 'Innovation (Quotation Subject)')",2015-08-18,https://i.ytimg.com/vi/S_8nD4OuwX4/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,3748,22,0,0,PT1M40S,hd,false
VgCJEaVx0LI,Bosch Automotive NA,ClearAdvantage Features & Benefits,"Learn about Bosch Clear Advantage™ wiper blades, featuring beam technology for consistent wiping performance in all weather conditions.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Do It Yourself (Hobby)', 'New', 'Clear Advantage', 'ClearAdvantage', 'wiper blade', 'all weather', 'beam blade', 'beam', 'windshield wipers')",2015-08-18,https://i.ytimg.com/vi/VgCJEaVx0LI/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,14481,20,6,0,PT1M4S,hd,false
ejvquby9E5Q,Bosch Automotive NA,MicroEdge Features & Benefits,Bosch MicroEdge™ wiper blades feature robust construction with a specially blended natural rubber wiping edge for reliable windshield wiper performance.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Do It Yourself (Hobby)', 'MicroEdge', 'micro edge', 'wiper blade', 'natural rubber', 'Natural Rubber (Visual Art Medium)', 'conventional', 'New', 'windshield wipers')",2015-08-18,https://i.ytimg.com/vi/ejvquby9E5Q/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,8769,9,4,0,PT51S,hd,false
gZgLIxCIuak,Bosch Automotive NA,Replace & Install a Bosch Ignition Coil on a BMW (0221504470),"Bosch Auto Parts - Learn how to identify a worn or misfiring ignition coil and get step-by-step instructions on replacing a worn ignition coil with a new Bosch coil. 

This installation video can be used as a reference for the following vehicle applications: 
2011 BMW Alpina B7, 2011 BMW Alpina B7 xDrive, 2011 BMW Alpina B7L, 2011 BMW Alpina B7L xDrive, 2012-2015 BMW M6, 2014-2015 BMW M6 Gran Coupe, 2007-2011 BMW X3, 2007-2011,2014-2016 BMW X5, 2008-2011 BMW X6, 2006-2011 BMW Z4, 2011 BMW 1 Series M, 2008-2011 BMW 128i, 2008-2010 BMW 135i, 2006-2011 BMW 323i, 2006 BMW 325i, 2006 BMW 325xi, 2007-2013 BMW 328i, 2009-2011 BMW 328i xDrive, 2007-2008 BMW 328xi, 2006 BMW 330i, 2006 BMW 330xi, 2007-2010 BMW 335i, 2009-2010 BMW 335i xDrive, 2011 BMW 335is, 2007-2008 BMW 335xi, 2006-2007 BMW 525i, 2006-2007 BMW 525xi, 2008-2011 BMW 528i, 2009-2010 BMW 528i xDrive, 2008 BMW 528xi, 2006-2007 BMW 530i, 2006-2007 BMW 530xi, 2008-2010 BMW 535i, 2009-2010 BMW 535i xDrive, 2008 BMW 535xi, 2011,2013-2016 BMW 550i, 2010-2011,2013-2015 BMW 550i GT, 2010-2011,2013-2016 BMW 550i GT xDrive, 2011,2013-2016 BMW 550i xDrive, 2013-2016 BMW 650i, 2013-2016 BMW 650i Gran Coupe, 2013-2016 BMW 650i xDrive, 2013-2016 BMW 650i xDrive Gran Coupe, 2011 BMW 740i, 2011 BMW 740Li, 2009-2011,2013-2015 BMW 750i, 2010-2011,2013-2015 BMW 750i xDrive, 2009-2011,2013-2015 BMW 750Li, 2010-2011,2013-2015 BMW 750Li xDrive, 2010-2011 BMW 760Li, 2007-2011 Mini Cooper, 2011 Mini Cooper Countryman, 2013-2016 Mini Cooper Paceman, 2010-2015 Rolls-Royce Ghost, 2014-2015 Rolls-Royce Wraith","('Bosch', 'Bosch Auto Parts', 'cars', 'DIY', 'Ignition Coil', 'Ignition Coils', 'Ignition Coil Installation Video', 'Replacing and Installing an Ignition Coil', 'Ignition Coil Installation Instructions', 'Bosch Ignition Coils', 'Repairing an Ignition Coil', 'Removing a Worn Ignition Coil', 'Removing an Ignition Coil', '0221504470', '0221504464', '00044', '00124', 'bmw', '0221604115', '0221503035', '0221604112', '0221604008', '0221504465', '0221604010', '12137594937', '12131712219', 'e1022', 'uf-592', 'uf-522', 'e1092', '23-0173', '23-0115', 'misfire car')",2015-08-18,https://i.ytimg.com/vi/gZgLIxCIuak/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,36244,162,5,0,PT6M12S,hd,false
jNTM3g899-I,Bosch Automotive NA,Bosch Alternators,Bosch 100% New Alternators are designed to be identical or more advanced in fit and performance to the original equipment parts they replace.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Alternators', 'Heavy-duty', 'original equipment', 'Do It Yourself (Hobby)', 'Alternator (Invention)', 'high-quality', 'built to last', 'Quality', 'Metal', 'Definition')",2015-08-18,https://i.ytimg.com/vi/jNTM3g899-I/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,22903,91,20,0,PT7M34S,hd,false
nyVpj1rkYKQ,Bosch Automotive NA,Bosch Cabin Filter,"Bosch Workshop Cabin Air Filters are specifically engineered for the professional installer dedicated to helping customers breathe cleaner air. Bosch Workshop Cabin Filters offer an 80% efficiency rate at 3 microns or greater in capturing dirt, dust and other environmental contaminants from entering the heating and air vents of a vehicle.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Cabin Filter', 'change', 'filter', 'filters', 'cabin', 'cabin air', 'change interval', 'filter media', 'quality', 'efficiency', 'capacity', 'contaminants', 'engine', 'particulates', 'Do It Yourself (Hobby)', 'Hobby (Interest)')",2015-08-18,https://i.ytimg.com/vi/nyVpj1rkYKQ/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,28095,46,9,0,PT3M26S,hd,false
sSMsJVgG5cU,Bosch Automotive NA,Engine Air Filter,"A damaged fuel filter can result in erratic performance, poor gas mileage and in some cases, complete engine shutdown. Even the smallest particles can cause considerable wear and tear to an engine. Protecting the fuel system and the engine from harmful particles, helps to prolong the life of your vehicle. Ensure dependable and trouble-free performance with a Bosch Fuel Filter.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Engine Air Filter', 'Air Filter', 'Filter replacement', 'change', 'filter', 'filters', 'air', 'engine air', 'change interval', 'filter media', 'quality', 'efficiency', 'capacity', 'contaminants', 'particulates', 'Do It Yourself (Hobby)', 'Open', 'Hobby (Interest)', 'Global')",2015-08-18,https://i.ytimg.com/vi/sSMsJVgG5cU/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,6806,17,1,0,PT3M20S,hd,false
stcvT_ScZJM,Bosch Automotive NA,InSight Features & Benefits,"The Bosch InSight™ hybrid blade has a streamlined design that utilizes patented single beam technology, and provides a replacement for your vehicle's original equipment, hybrid windshield wiper blade.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Do It Yourself (Hobby)', 'New', 'InSight', 'in sight', 'hybrid', 'OE blade', 'wiper blade')",2015-08-18,https://i.ytimg.com/vi/stcvT_ScZJM/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,9840,4,1,0,PT54S,hd,false
57UQA3gm6wg,Bosch Automotive NA,Bosch Common Rail Injector Testimonial,Bosch authorized remanufactured common rail injectors are proven to work better than competitor remanufactured injectors,"('Diesel Engine (Engine Category)', 'Injector (Invention)', 'Bosch (Business Operation)', 'bosch diesel injector', 'reman diesel injector', 'customer testimonial', 'Common Rail (Fuel Delivery Method)', 'common rail diesel injection', 'remanufactured diesel injector', 'Testimonial', 'Remanufacturing')",2015-05-15,https://i.ytimg.com/vi/57UQA3gm6wg/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1446,7,0,0,PT2M15S,hd,false
xgl0KqzXEE8,Bosch Automotive NA,Bosch Battery Chargers,"This video provides an overview of the various battery chargers that Bosch provides for a variety of commonly used battery applications, including passenger cars, commercial vehicles and leisure applications.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Battery (Invention)', 'Battery Charger (Product Category)', 'New', 'Bosch Battery Chargers', 'Battery Chargers for Passenger Cars', 'Battery Chargers for Commercial Vehicles', 'Battery Chargers for Leisure Applications', 'Battery Maintainers for Passenger Cars', 'Battery Maintainers for Leisure Applications', 'Leisure Battery Charger', 'Passenger Car Battery Charger', 'Commercial Car Battery Charger', 'Car Battery Charger', 'Do It Yourself (Hobby)')",2015-05-05,https://i.ytimg.com/vi/xgl0KqzXEE8/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,18021,51,18,0,PT2M38S,hd,false
RFnfi25p3po,Bosch Automotive NA,Replacing a Mass Air Flow Sensor on Your Car,"Learn how to properly diagnose a Mass Air Flow (MAF) Sensor failure, and get step-by-step guidance on replacing a bad MAF sensor with a new MAF sensor.","('Bosch', 'Automobile', 'car', 'Mass Air Flow Sensor Installation Instructions', 'MAF Sensor Installation Instructions', 'Replacing a Mass Air Flow Sensor', 'Replacing a MAF Sensor', 'Changing a Mass Air Flow Sensor', 'Changing a MAF Sensor', 'Mass Air Flow Sensor Replacement', 'MAF Sensor Replacement', 'How to Replace a Mass Air Flow Sensor in Your Car', 'How to Replace a MAF Sensor in Your Car', 'Bosch Mass Air Flow Sensors', 'Bosch MAF Sensors', 'Mass Air Flow Sensors', 'MAF Sensors', 'Mass Flow Sensor')",2015-05-05,https://i.ytimg.com/vi/RFnfi25p3po/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,304399,1219,50,0,PT4M52S,hd,false
u3OWEB_6GBc,Bosch Automotive NA,Replacing a Bosch Oxygen Sensor on Your Car,"Learn about the benefits of Bosch Oxygen (O2) Sensors. Find out how to diagnose a worn O2 Sensor, replace and install a Bosch Oxygen Sensor on your car.

Learn more about Bosch Oxygen (O2) Sensors at:
https://www.boschautoparts.com/en/auto/oxygen-sensors

Go to https://www.boschautoparts.com for more Bosch Auto Parts.","('Bosch', 'Bosch Auto Parts', 'O2 Sensor Installation Instructions', 'Replacing an Oxygen Sensor', 'Replacing an O2 Sensor', 'Oxygen Sensor Service Intervals', 'How to Install Oxygen Sensors', 'Locating O2 Sensors on Your Vehicle', 'Oxygen Sensor', 'Bosch O2', 'O2 replacement', 'Oxygen sensor replacement', 'Install oxygen sensor', 'Install O2', 'Reduced MPGs', 'bad gas mileage', 'P0420', 'PO141', 'PO135', 'Air fuel ratio sensor', 'Lambda Sensor', 'How to Install O2', 'Bosch Parts', 'O2 installation', 'upstream', 'downstream')",2015-05-05,https://i.ytimg.com/vi/u3OWEB_6GBc/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,115990,218,20,0,PT6M25S,hd,false
o5UxGPNsG2Q,Bosch Automotive NA,Removing and Installing a Fuel Pump on Your Car,"Discover the symptoms of a faulty fuel pump module, and get step-by-step instructions for replacing a worn fuel pump with a new fuel pump.","('Bosch', 'Bosch Auto Parts', 'auto parts', 'car', 'Fuel Pump Installation Instructions', 'Fuel Pump Installation Video', 'Replacing a Fuel Pump', 'Symptoms of a Faulty Fuel Pump Module', 'Changing a Fuel Pump', 'Removing a Fuel Pump', 'Fuel Pump Replacement', 'Fuel Pump Replacement Video', 'How to Replace a Fuel Pump in Your Car', 'Bosch Fuel Pumps Video', 'Bosch Turbine Fuel Pump', 'Bosch Turbine Fuel Pump Video', 'Fuel Pump', 'Turbine Fuel Pumps', 'Pump (Invention)', 'Do It Yourself (Hobby)', 'Engine')",2015-05-05,https://i.ytimg.com/vi/o5UxGPNsG2Q/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,168440,217,15,0,PT7M5S,hd,false
MKwzb4hmmLE,Bosch Automotive NA,Bosch Copper Free Formula Development,Bosch demonstrates benefits of the new patented ceramic brake pads copper free formulation.  http://www.boschcopperfree.com/,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Do It Yourself (Hobby)', 'Brake (Invention)', 'copper free', 'copper-free', 'copper-free breaks', 'brake pad', 'Disc Brake (Invention)', 'brake drum', 'automotive aftermarket', 'New')",2015-04-29,https://i.ytimg.com/vi/MKwzb4hmmLE/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1997,38,0,0,PT1M38S,hd,false
EFfqje-mwzg,Bosch Automotive NA,Bosch Braking Components (short version),"Learn why Bosch has been a key player in the braking industry since applying for its first patent in 1936, and why they continue to lead in innovation, environmental sustainability and manufacturing.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Brake (Invention)', 'New', 'brake pad', 'braking', 'friction materials', 'copper free', 'Ecological Footprint (Film Subject)', 'brake patent', 'stopping', 'safety', 'Safety (Quotation Subject)')",2015-04-24,https://i.ytimg.com/vi/EFfqje-mwzg/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1288,4,0,0,PT1M18S,hd,false
sIWpPYw-DUc,Bosch Automotive NA,Choose the right injector,"There are a lot of options for rebuilt/remanufactured injectors that can save you money. However, the risks involved with using an injector from a non-OE endorsed manufacturer far outweigh the cost savings. At a minimum, they can cause a decrease in fuel economy. At worst, they can cause catastrophic engine damage and even destroy an exhaust system. Bosch is the world’s leading supplier of diesel fuel injection systems and is standard equipment on many diesel engines today. You can be confident when you install Bosch genuine OE injectors for the aftermarket, Bosch remanufactured injectors, or Bosch-authorized rebuilt injectors.
Find more information: www.choosetherightinjector.com","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Choose The Right (Quotation)', 'Injector (Invention)', 'direct injection', 'Gasoline (Fuel)', 'gasoline direct injection', 'Fuel Injection (Fuel Delivery Method)', 'fuel injector', 'Bosch (Business Operation)', 'new', 'remanufactured', 'Automotive Industry (Industry)', 'Do It Yourself (Hobby)', 'Maintenance Repair And Operations (Film Subject)', 'automotive maintenance')",2015-02-12,https://i.ytimg.com/vi/sIWpPYw-DUc/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,8464,15,2,0,PT1M54S,hd,false
YUmwVTKYV2I,Bosch Automotive NA,Bosch Braking Components,"Learn why Bosch has been a key player in the braking industry since applying for its first patent in 1936, and why they continue to lead in innovation, environmental sustainability and manufacturing.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Brake (Invention)', 'braking', 'brakes', 'brake pads', 'brake patents', 'brake pad manufacturing', 'quietcast', 'quiet cast', 'Auto Show (Event)', 'Engine (Literature Subject)', 'Automotive Industry (Industry)', 'stopping')",2015-02-02,https://i.ytimg.com/vi/YUmwVTKYV2I/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,45863,121,4,0,PT4M35S,hd,false
MZWkG0PVTdA,Bosch Automotive NA,Copper Free Brake Pads from Bosch,"Bosch QuietCast™ Brake Pads will be copper free by early 2015 – well ahead of the 2025 legislation. Listen as Dr. Mark Phipps, Director of R&D Friction for Bosch Braking Components, explains why this is an important development in Bosch’s manufacturing process.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'copper free', 'Copper (Chemical Element)', 'copper in brake pads', 'brake pads', 'safe brake pads', 'environment', 'Brake Pad', 'Brake (Invention)', 'Health (Industry)', 'Do It Yourself (Hobby)', 'Hobby (Interest)')",2014-11-17,https://i.ytimg.com/vi/MZWkG0PVTdA/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,8047,55,5,0,PT2M10S,hd,false
OcEzAotnoMo,Bosch Automotive NA,Bosch ICON Wiper Blades with ClearMax 365,"Bosch ICON blades with ClearMax 365 bring you a revolutionary new rubber technology not found on any other wiper blade. ClearMax 365 protects the wiping edge from ozone deterioration, snow, sleet, rain and road debris for longer life.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'ICON', 'ClearMax 365', 'rubber technology', 'Bosch wiper blades', 'Bosch ICON', 'new rubber technology', 'Windscreen Wiper (Invention)', 'Do It Yourself (Hobby)', 'New', 'wiper blade', 'wiper blades', 'Automotive Industry (Industry)', 'automotive maintenance')",2014-10-28,https://i.ytimg.com/vi/OcEzAotnoMo/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,31105,69,18,0,PT1M2S,hd,false
_yzl0_aSQm0,Bosch Automotive NA,"Race 2, Challenger Round",NASCAR Official Partner Network Race Recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Louden', 'New Hampshire', 'Joey Logano', 'Team Penske', 'Oxygen Sensors', 'Starter', 'Ignition Coils and Injectors', 'Race', 'Racing', 'Speedway', 'Track', 'Crash', 'Real')",2014-09-22,https://i.ytimg.com/vi/_yzl0_aSQm0/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,150,0,0,0,PT1M53S,sd,false
FH7RinSfYYk,Bosch Automotive NA,Bosch Xperience – Technician Tour,"One of the first applications of Oculus Rift outside of the gaming industry, the Bosch Xperience mobile tour showcases innovation at work. With stops at parts wholesalers and automotive shops across the country, auto techs and other industry stakeholders can view the inside of an engine and observe Bosch parts in action (something that was impossible to do before Oculus Rift was available). The purpose of the mobile tour is to drive awareness and consideration of Bosch products –as Bosch makes products for every car.
","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Spark Plug (Invention)', 'Brake (Invention)', 'Internal Combustion Engine (Engine Category)', 'Gasoline (Fuel)', 'oxygen Sensor', 'o2 sensor', 'Fuel Injection (Fuel Delivery Method)', 'fuel pump', 'Injector (Invention)', 'Automotive Industry (Industry)', 'New', 'aftermarket', 'automobile', 'Import (Organization Sector)', 'import', 'domestic', 'Oculus Rift (Video Game Platform)')",2014-09-11,https://i.ytimg.com/vi/FH7RinSfYYk/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,3302,6,1,0,PT49S,hd,false
vzoA4SOLoC8,Bosch Automotive NA,From Inside the NASCAR Garage: Food City 500 at Bristol Motor Speedway,,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'Food City 500 (NASCAR Race)', 'Bristol Motor Speedway (Building)', 'NASCAR (Organization)', 'Do It Yourself (Website Category)', 'Spark Plug', 'Spark Plugs', 'Automobile (Industry)', 'Automotive Industry (Industry)')",2014-03-17,https://i.ytimg.com/vi/vzoA4SOLoC8/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,182,0,0,0,PT1M56S,sd,false
fNQhq3TA498,Bosch Automotive NA,2014 Daytona 500,"NASCAR Official Partner Network recap the 2014 Daytona 500

Dale Earnhardt, Jr. was victorious at the 56th running of the NASCAR Sprint Cup Series™ Daytona 500. This marked the second time ""Junior"" has won the season opening race, with his previous win occuring in 2004.
The No. 88 Hendrick Motorsports Chevrolet SS is powered by Bosch
• Spark Plugs
• Oxygen Sensors
• Alternator
• Starter
• Fuel pump
• Fuel Injectors
• Ignition Coils","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Daytona 500', 'Dale Earnhardt Jr', 'Dale Jr', '88', 'Hendrick Motorsports', 'Spark Plugs', 'Alternator', 'Starter', 'Fuel Injectors', 'Fuel Pump', 'Ignition Coil', 'Oxygen Sensors', 'spark plug', 'Race', 'Racing')",2014-02-24,https://i.ytimg.com/vi/fNQhq3TA498/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,702,3,0,0,PT3M2S,sd,false
wOLk8kyhbuo,Bosch Automotive NA,NASCAR Sprint Cup Series™,NASCAR Official Partner Network recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Miami', 'Homestead', 'Jimmie Johnson', 'Hendrick Motorsports', 'Spark Plugs', 'Oxygen Sensors', 'Alternator', 'Starterm Fuel Injectors', 'Fuel Pump', 'Ignition Coils', 'Sprint Cup Series', 'Race', 'Racing', 'Speedway', 'Track', 'Race Track (Sports Equipment)', 'Crash', 'Championship (Recurring Event)')",2013-11-19,https://i.ytimg.com/vi/wOLk8kyhbuo/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,267,1,0,0,PT1M55S,sd,false
Rbr8U_vf_LU,Bosch Automotive NA,Chasing the Championship: Phoenix,NASCAR Official Partner Network recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Phoenix', 'Kevin Harvick', 'Oxygen Sensors')",2013-11-12,https://i.ytimg.com/vi/Rbr8U_vf_LU/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,129,0,0,0,PT2M12S,sd,false
SkU-unRVxzU,Bosch Automotive NA,Chasing the Championship: Texas Motor Speedway,NASCAR Official Partner Network recap of eighth playoff season race.,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Texas', 'Jimmie Johnson', 'Hendrick Motorsports', 'Spark Plugs', 'Alternator', 'Starter', 'Fuel Injectors', 'Fuel Pump', 'Ignition Coil', 'Oxygen Sensors', 'Texas Motor Speedway (Building)', 'Race', 'Racing', 'Track', 'Dallas', 'Houston', 'Crash')",2013-11-05,https://i.ytimg.com/vi/SkU-unRVxzU/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,82,0,0,0,PT1M45S,sd,false
zj-PmmLSIak,Bosch Automotive NA,Chasing the Championship: Martinsville,NASCAR Official Partner Network Race Recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Martinsville', 'Jeff Gordon', 'Oxygen Sensor', 'Spark Plug', 'Alternator', 'Starter', 'Fuel Pump', 'Fuel Injector', 'Ignition Coil', 'Martinsville Speedway (NASCAR Venue)', 'Race', 'Racing', 'Track', 'Crash', 'Motor', 'Engine')",2013-10-29,https://i.ytimg.com/vi/zj-PmmLSIak/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,71,0,0,0,PT1M51S,sd,false
R265D_X3Fu8,Bosch Automotive NA,Chasing the Championship: Talladega,NASCAR Official Partner Network Race Recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Talladega', 'Jamie McMurray', 'Oxygen Sensor', 'Race', 'Racing', 'Talladega Superspeedway (NASCAR Venue)', 'Speedway', 'Track', 'Race Track (Sports Equipment)')",2013-10-22,https://i.ytimg.com/vi/R265D_X3Fu8/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,61,0,0,0,PT1M57S,sd,false
6VKuEC3BdJ4,Bosch Automotive NA,Chasing the Championship: Charlotte,NASCAR Official Partner Network Race Recap,"('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'NASCAR', 'Sprint Cup', 'Charlotte', 'Brad Keselowski', 'Oxygen Sensor', 'Fuel Pump', 'Ignition Coil', 'Starter', 'Fuel Injector', 'Race', 'Racing', 'Speedway', 'Track', 'Crash', 'Race Track (Sports Equipment)')",2013-10-15,https://i.ytimg.com/vi/6VKuEC3BdJ4/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,204,0,1,0,PT1M37S,sd,false
Ad1e2hGd-iQ,Bosch Automotive NA,Hendrick Motorsport Crew Chief Discusses Bosch QuietCast Brake Pads and Rotors,"Watch as Steve LeTarte, crew chief of the No. 88 Chevrolets driven by Dale Earnhardt, Jr., talks about Bosch QuietCast brake pads and rotors.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'bosch hendrick', 'Hendrick Motorsports (NASCAR Racing Organization)', 'Dale Earnhardt Jr. (NASCAR Driver)', 'quietcast', 'Brake (Invention)', 'brakes', 'brake pads', 'brake rotors', 'rotor', 'NASCAR (Organization)', 'Do It Yourself (Website Category)', 'diy', 'Automotive Industry (Industry)', 'Automotive News (Newspaper)', 'automotive care', 'car care', 'stopping power')",2013-10-08,https://i.ytimg.com/vi/Ad1e2hGd-iQ/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,30503,55,16,0,PT1M51S,hd,false
